# Generated 2020-12-08 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-12-08, "AZORult exe", "http://tradestarintl.com/1001.exe", 6c6b6d97b29b73c0260969b2fcb0a81d, 3fc1e0a026ce8a90eb6d284a6378ae1792a33879, bb50ec005b943e5906c449de4b21d1d6f7f2b5b377f01886032c576cfacca298, 12288:ajeMC/2aXoV5/jwv1utByCded8UPxw8ZSO:zMc2kuts1fCwdTPa8ZSO,"899845.bin.TMP", Windows executable (MZ), 424448 bytes, nh:7b0481e638ff4e061a61f59578b1221a, mh:0eec5b452ca9ebf01340ab4ce8669e3e
2020-12-08, "AZORult exe", "http://tradestarintl.com/1288.exe", 6c6b6d97b29b73c0260969b2fcb0a81d, 3fc1e0a026ce8a90eb6d284a6378ae1792a33879, bb50ec005b943e5906c449de4b21d1d6f7f2b5b377f01886032c576cfacca298, 12288:ajeMC/2aXoV5/jwv1utByCded8UPxw8ZSO:zMc2kuts1fCwdTPa8ZSO,"899835.bin.TMP", Windows executable (MZ), 424448 bytes, nh:7b0481e638ff4e061a61f59578b1221a, mh:0eec5b452ca9ebf01340ab4ce8669e3e
2020-12-08, "AZORult exe", "http://tradestarintl.com/1me.exe", 6c6b6d97b29b73c0260969b2fcb0a81d, 3fc1e0a026ce8a90eb6d284a6378ae1792a33879, bb50ec005b943e5906c449de4b21d1d6f7f2b5b377f01886032c576cfacca298, 12288:ajeMC/2aXoV5/jwv1utByCded8UPxw8ZSO:zMc2kuts1fCwdTPa8ZSO,"899840.bin.TMP", Windows executable (MZ), 424448 bytes, nh:7b0481e638ff4e061a61f59578b1221a, mh:0eec5b452ca9ebf01340ab4ce8669e3e
2020-12-08, "bashlite elf gafgyt", "http://20.52.156.38/snype.arm4", c38cc99f9181463d5021ad20a13018dd, 7760c0a6dd1d23d923798f6afb52f6d2fd32c197, 8535df9951370a32702f0c0e4866359a19cc29a685dedfe1622002dc32d8185c, 1536:sIGGoQCjYB8k/pSEYsNd0BOTWvN1Pg7rKlM+Io9mC9rQhqW8LKFKe:gfjWpdSN1PLM+VmC9rQhqHLKFKe,"899021.bin.TMP", Linux executable (ELF), 93645 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://20.52.156.38/snype.arm5", 13b9d51ad0416a082bb55666b821f449, 610867bfaf8d9928c115acceba57183701edf6f4, f7e5eaf4e968c7135ac1650df96e67f880e4d2538432280236b31144dbf0103c, 1536:gIjDVhNQmvfzHfvfekyjGe66fxtOgyQePPxoNemR2qQzK/2AKtIe:BjvfyklP6frePPxPmR2qQzKOAKtIe,"899022.bin.TMP", Linux executable (ELF), 88243 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://20.52.156.38/snype.arm6", 69f7bdf36c46b899982e6d32d8054d93, 667be011cb788d33ad90de629744df6d0207f799, ff5135c07b2406567380c76209f016ecf349e0b6c71393df02d82c55ca517fe2, 3072:OaKh4ut9WuRg0WuGDa5SMXzfbmNQfPfXv4n:OaKh4uFWuGDobmNQfP/v4n,"898999.bin.TMP", Linux executable (ELF), 107843 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://20.52.156.38/snype.mips", c96a87443e7f668725bb245319091e4d, c5eef82c555e3df10947faf55a834bb5a1d4811f, 71e4b1bb5cfe2128d49377e901527360b0951823c4cb6de1032266a7f5db2b81, 1536:27j+1Tohq+XZ6NDmGf/Yo7exVXMwMNeUdPIUmkiIF8iCKrmne:hK4f/YrcwMrPIUmkiIF8iPrmne,"898996.bin.TMP", Linux executable (ELF), 108974 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://20.52.156.38/snype.mpsl", 5bb74141ef1b3b6a4267dcccecde4a76, 426db52f10217e71ac133edd221ea280b6fb83dd, 8d42c6e087013ba1bbf7c861d9bc5889d99d017da175d88d81012177add8dd9c, 1536:UeeTu2u8IM46rrMNf4ZcrjYYkUNTEM4+rvBlLNzgLUmkiIF8iCKrmne:UEgrGf4d0EMHPZgUmkiIF8iPrmne,"899025.bin.TMP", Linux executable (ELF), 108974 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://20.52.156.38/snype.ppc", 851aaaa27a10c451a3910d2e91fd7d60, b50dc27482b1cf2afbe4215bc2a7eafbe55f3e0d, fd7537e8e27f61c39473821b3cb2ae832384af07252befbb47de6bd5709166d0, 1536:lQ2P4MoLMZ1wl85JuGp7kchcSj3Sv/Rz8ECjGhBEmQ7Vh2jqnaz7e:ldzoLMZ1wltGl/cSj3Ut/hBEmQ7Vh2uX,"899024.bin.TMP", Linux executable (ELF), 81327 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://20.52.156.38/snype.sparc", 41840b0ceb748fa01aaea68477cce0be, d18cbae71d8c21e66be2a7bb196d83e1e488dc22, 74795903039d42e2f578ae4ee53ba53f4d2b7f82fe4e50105c9cc474288671f9, 1536:QdXkIdNM5hgtpctARSDTrJFcmQ7FhYjDtaeQ4e:nIdN8ecgSrrcmQ7FhY3tab4e,"898998.bin.TMP", Linux executable (ELF), 91824 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://20.52.156.38/snype.x86", 462271622e2fedd56b21faa0ebb17ac3, 3e46205dd381dc6429ed8c1fd0fbd95eb9ebb27c, 99dd73f283ea13f1cc0daa5c397624d63ac7bc329d60d6538ab66781e0a51fc2, 1536:A74X+IUTRuGwiwp4eRPgCpR3apWU4aa3S3CLVeJxYmoImu9GjDD2Yre:WaUTIvtRP3fCfa3OCLVeJxYmrmu9G3Du,"899023.bin.TMP", Linux executable (ELF), 82332 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://40.87.121.159/armv4l", 77f359c19862e05dbb3acf61c40c9bba, d158607da1898dee6030a03493d5f529d393fad5, 7aa4f20980e29796ff0ada4408a76bf38fcbf49c2766bc8c5c647cf0a844d734, 3072:6jVlyaL5JCrIpv04szbttiEiTmP46aQyfPlfKsNb:yoCJCN4szbHemP46aQyfPlfKsNb,"898681.bin.TMP", Linux executable (ELF), 129898 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://40.87.121.159/armv5l", 6f92152f9b9cef1ab751fc63bc8f21b8, 11a9bf50d5f8f33b10eac1864f77378ffb57e293, 18b2b39a34c208c17ef4a164d5b28c1546c1c4763f126c3b66d78a3736d89fcb, 3072:4jDy/+mh1vtbPIKadbpcUPium7/L7QsvmGfIiNb:mOJ1vxfadbywm7/L7QsvmGfIiNb,"898682.bin.TMP", Linux executable (ELF), 125008 bytes, -, -
