# Generated 2020-06-12 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-06-12, "ddos elf mirai", "http://isupreme.ir/ntpd", 52376aa76b81117f1180a1de2d8a85df, b2acbf83a9072cb13683f7748c204a12f47d10d4, 4a04e85391d7eedda10ba101b64e54ca459206070959e65217e178f34cf97d28, 3072:0kmIDl3UDlxbl5hbVEeGmkmo4HJeVhI76wrgs:DmIFUZZl5hBERmro4HJeVhI76wrgs,"388449.bin.TMP", Linux executable (ELF), 131003 bytes, -, -
2020-06-12, "ddos elf mirai", "http://isupreme.ir/openssh", a1403eaa930e98e8be7d8ad0f208b6e5, fb93af14c5c1ab4e82cdeb4407b924a83bbdadfd, a7200bf804fe97210b0649d5c6ee1f51186e13e663a1d9abdf0e5a8cfe66706c, 3072:9kfNfG/KoBCQP5hb1SadG6zFPXMN7Qz+H9w:9kVHFQP5hJSadG6zFPXMN7Qz+H9w,"388450.bin.TMP", Linux executable (ELF), 99053 bytes, -, -
2020-06-12, "ddos elf mirai", "http://isupreme.ir/pftp", 06855b9b7dac01b0dc50c1fdf528ced3, 514c7f9b9aa4a6b2571c955018b8b4e57cdc5e27, 4e24a53eb0fee88e6a56cbaf351f7f49841a49a6c139236b28c21e293deb4929, 3072:GEIPSWSbrwtuPlySSZRbJ3xd2APuvE6XM87FD+HIs:GDQrwtYyZDbJ3r2wuvE6XM87FD+HIs,"388451.bin.TMP", Linux executable (ELF), 107532 bytes, -, -
2020-06-12, "dll zloader", "https://oidblueprin.at/3/str.dll", f0e1fe94f4b5a97c969eef480e157b5b, 95d0555ffb68dd08da697fe42d23e78845e46aed, b2cafc51f41bb721c4a8fde3dc65ce53c526eec1da0246bbb371d09df7102ac7, 12288:0pLgn0PC6NT4OhLPkjXhgECrfobaQsdqO76Qa+OCQkkkkkksk0vk2kkvBrZupk9J:0pNqCTrIzhb0omQsqO7mSuZBk,"388571.bin.TMP", Windows executable (MZ), 549376 bytes, nh:637c3111252929d3be5ebcb13d78f1a5, mh:eea30c2dbeeb273000273b7c90b8a382
2020-06-12, "elf mirai", "http://185.244.39.166/bins/666.arm5", 81cfe0b172ebe3fd7eb42bd0ac904bb4, 6061d2fa719c642ffef9d0f3e5087f6ebd7bedd0, 4e18893180d865c64e5ba4da1a6a7bb1e5cd3931dfdef7623c38608c7f79975c, 1536:JK9nzE3Yzd6x2P53Rj5Cg7dYmIj55xOMLih5Kze98t:AzEozBhj/ZOj3x3mh52Mi,"388498.bin.TMP", Linux executable (ELF), 66624 bytes, -, -
2020-06-12, "elf mirai", "http://185.244.39.166/bins/666.arm6", 73ab46ccfe53fc512f24d11adcafb284, 9b49008897a8ab6bec3494f7c503e7a81b179e2f, 17c9262e86a36260a2d71f174d5f0562a5e86778ce0f29c24059c41a73cf3a42, 1536:uonetNhKxIHn8vc2bQHO9q75xpOxyXR/j4m1Y2FAZOacSvITiGv0eVMG6r:ot6iHu/bcMq7ROx4/kmG2FFv0eVMGe,"388511.bin.TMP", Linux executable (ELF), 75124 bytes, -, -
2020-06-12, "elf mirai", "http://185.244.39.166/bins/666.mips", fdbe4b3b2560f7394f3b9937d221045d, a38a9c7f4013d3b9f7aab85daf90391af5b29afe, 9b35a2758abc7424587b529c0ce289a5719ffe83c1fee5d186647ccec906a409, 1536:KuyHQgLRnHlDoyqLs7t7JiV0VCB7rWF/tyk2Hru3iHVfQGnda:Kuyw6xHVKS7TVU7KF/twC3iHVfVda,"388501.bin.TMP", Linux executable (ELF), 84400 bytes, -, -
2020-06-12, "elf mirai", "http://185.244.39.166/bins/666.ppc", 9fc2ea31a6d8b11b5b963b4e3f10f1bf, c65f367ba9547cecc97dda9887f675de58f505c6, fcb8a34c9e76638f8217382ed29ec1ab97506ef892d7af30730174abb4ba6292, 768:bHhE6Kkd9GaEC318V5EKMRI45nZ3N0TfF6XhwikY9rnjw9wBLzmYNbGA2HK/rlwW:bHh5NEC318V2fev0/n6PKTl9EIYP4VR,"388524.bin.TMP", Linux executable (ELF), 62624 bytes, -, -
2020-06-12, "elf mirai", "http://185.244.39.166/bins/666.x86", b385e4557fead5a9da79633504dd30fe, 81d1dbf26a8fd0e57321b01ea3fb69e3c0be7e5d, 799359729bdc55b35dc12e523e45358174de2a06adea7d461868ae2cb7e0615d, 1536:DDniI0Uzkjao8bUSA8tGJtTTbJBQ1H1J5sS9E5t6a:6I0eKaTQSAFJtT3Jy1H1cSuz,"388523.bin.TMP", Linux executable (ELF), 58256 bytes, -, -
2020-06-12, "elf mirai", "http://37.49.224.218/bins/qazwsxedcrfvtgbyhnujmikolp.arm", c4b08611940d2670fea2d90b0c522cc4, def1cf98e7d6036573d1ab12365e0d734b5f5c25, 65d4f22a78964727d5843bfecba35da917f4b44dbf45ac9d308f06836b24ac23, 768:lszJ97Fp74a3XTOSDRH2ypUYcNByOs3Uoz1:lQJ97z74azdRH2ypYL+z1,"388529.bin.TMP", Linux executable (ELF), 27556 bytes, -, -
