# Generated 2020-06-20 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-06-19, "bashlite elf gafgyt", "http://104.244.79.242/x86", 4b9a570ffb9de381bb13074b1608e59c, f8787a6aa6b1455ea4644bc1b450bc80d1ef7550, 092b1149ba03cfe5eb51cb1c42d5220199694bc3355cbcd121555ea7814c303f, 3072:kiry859a2ADJf9wHYqbgFFo8+HeAi+T1bm7FnVqfJXoebNb:T9a2aLqkrMNBm7FnVqfJXoebNb,"398949.bin.TMP", Linux executable (ELF), 116504 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://172.245.7.103/a-r.m-4.GHOUL", 1a76800762fca4c840ad1539c3ccbb73, c9b4dfe10fa3eb5f4ddf9a378f662bfb23f06439, c69785c170e02e2edd3811b67f08e872b61270a58b03f2e8852f85e407bdd95b, 1536:w1LFN4PiD6kYr68/sSkxD82dY0rOTmvrnPPr7TAPAmGiwmVWmCVrQAFW9OXkYe:s4OJYQTfYIrnPM/GiwZmCVrQAFiOXkYe,"398954.bin.TMP", Linux executable (ELF), 99993 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://172.245.7.103/a-r.m-5.GHOUL", 4025a952d1a4cdeead19bb4749e3f88c, c64fe16ab8dda1115db55787b7a465cc7e41157e, a629af196c0148f5ab671ce638163e6087fb9b9aaab57b3740899d67364be63a, 1536:fTT7FN4P6n3JdUdfAgmWcq1i+FajxHOCxtPQglvUtiJGmREqQ4b/X7XSee:34y5d0r1cjxtPQhtiGmREqQ4bv7XSee,"398937.bin.TMP", Linux executable (ELF), 93271 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://172.245.7.103/a-r.m-6.GHOUL", dacf93a913a2cfa7e8721f27b69c4009, a85988decc847be7a79479fe8ec72e57263087b5, bb3eeb822a7044a238a1b8ae39db4bce15faab0ef17c8ebae7091b34078f423e, 3072:MPkl1NaxGMgTt9Ov1/B+6BDpQvfCbmTQOWsXAOn:zl1NaxGMgTA+6BDpnbmTQOWCAOn,"398946.bin.TMP", Linux executable (ELF), 115111 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://172.245.7.103/a-r.m-7.GHOUL", 302c3e690217ae9bff4e00d144428ad7, 3ca4eb104f4a621d5d1c55f87e2dd9d19b971667, a77b3ea10dfd0163434238b23ad2e62661abac5b9ea7e8bdd861518675efc99a, 1536:EQpFOADppqlDZHWwc31dW3ISvRd48uAAkQEmQ9VqXjtWf2Xe:ESVDu1Hc31dW3FPuPkQEmQ9VqXBWf2Xe,"398945.bin.TMP", Linux executable (ELF), 88787 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://172.245.7.103/i-5.8-6.GHOUL", c7c60c0202d5effa47eae07753f6ba15, d004403edfa9d14333aff63438925fba7dabc2c8, 443c54bdc40392a64e70f2ce7d637cd77c85adb147b4169b040695c4f8700dfa, 1536:k4lQ71Sh8LrjAGJ0+QmiaGEe4V987Dtgiyrug+P0jwKTmQ9VqXjewf2Le:V671SWrBJpTZo7Rgiyru7dOmQ9VqXywp,"398948.bin.TMP", Linux executable (ELF), 93258 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://172.245.7.103/m-6.8-k.GHOUL", bea73bf097f0349eb4db390e4f4113e0, 33c29553cfca64309f3983235867e3d2cdfb3626, e1eb1b87ff95f529f547b3aa9a25104b5e9c056bea73a8b7ab6d9b2cff5909c5, 3072:LrbFJCact1nLNCn4IP9S6Kfnc///M/9nOmpwfvRQfZn:LrbXCact1npCB9SHfn4nM/9nOmpwfvaF,"398965.bin.TMP", Linux executable (ELF), 152704 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://172.245.7.103/m-i.p-s.GHOUL", 93a4ad87f83cb55d359a7e30deab8802, 239c2c958034b38f1670de7408d7dd0bbfd80ade, 4bd3611907f388a4ed1429b616dea84fdd619c2c0dc2eaf68ec5e263d258cdfb, 1536:P7ju1Tepq+XLYh2rKVneDLNTTeTUdAOsirQYOlAUmkiSFxfC7xbXe:WsQiLNTryOsiNOyUmkiSFxfKxbXe,"398966.bin.TMP", Linux executable (ELF), 117386 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://172.245.7.103/m-p.s-l.GHOUL", e1561942f46148c441a62c631e6e53c5, 115b60d9bba2a7a6ce6ec16629be65095761b2c7, 4c7dc7e06a4c6482cef6c5e452dfab7ffdbb3ed04e47a39f25f717c9a7ab5266, 1536:ZLeT8AhSgCSkSHMwKJrZkhzw4dI6vwgck102zZUmkiSFxfC7xbXe:ZKkSHpKJr6fvwzUZUmkiSFxfKxbXe,"398929.bin.TMP", Linux executable (ELF), 117386 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://172.245.7.103/p-p.c-.GHOUL", 1a76800762fca4c840ad1539c3ccbb73, c9b4dfe10fa3eb5f4ddf9a378f662bfb23f06439, c69785c170e02e2edd3811b67f08e872b61270a58b03f2e8852f85e407bdd95b, 1536:w1LFN4PiD6kYr68/sSkxD82dY0rOTmvrnPPr7TAPAmGiwmVWmCVrQAFW9OXkYe:s4OJYQTfYIrnPM/GiwZmCVrQAFiOXkYe,"398951.bin.TMP", Linux executable (ELF), 99993 bytes, -, -
